animal,block,family,sire,dam,trait,value
561,10,B10.S2xD3,682,688,n.length,387.22
562,10,B10.S2xD3,682,688,h.length,212.24
562,10,B10.S2xD3,682,688,n.length,440.47
563,10,B10.S2xD3,682,688,h.length,208.27
563,10,B10.S2xD3,682,688,n.length,420.77
2834,10,B10.S2xD3,682,688,hatching,1
2835,10,B10.S2xD3,682,688,hatching,1
2836,10,B10.S2xD3,682,688,hatching,1
2837,10,B10.S2xD3,682,688,hatching,1
2838,10,B10.S2xD3,682,688,hatching,1
2839,10,B10.S2xD3,682,688,hatching,1
2840,10,B10.S2xD3,682,688,hatching,1
2841,10,B10.S2xD3,682,688,hatching,1
2842,10,B10.S2xD3,682,688,hatching,1
2843,10,B10.S2xD3,682,688,hatching,1
2844,10,B10.S2xD3,682,688,hatching,1
2845,10,B10.S2xD3,682,688,hatching,1
2846,10,B10.S2xD3,682,688,hatching,1
2847,10,B10.S2xD3,682,688,hatching,1
2848,10,B10.S2xD3,682,688,hatching,1
2849,10,B10.S2xD3,682,688,hatching,1
2850,10,B10.S2xD3,682,688,hatching,0
2851,10,B10.S2xD3,682,688,hatching,0
2852,10,B10.S2xD3,682,688,hatching,0
2853,10,B10.S2xD3,682,688,hatching,1
2854,10,B10.S2xD3,682,688,hatching,1
2855,10,B10.S2xD3,682,688,hatching,1
2856,10,B10.S2xD3,682,688,hatching,1
2857,10,B10.S2xD3,682,688,hatching,1
2858,10,B10.S2xD3,682,688,hatching,1
2859,10,B10.S2xD3,682,688,hatching,1
2860,10,B10.S2xD3,682,688,hatching,1
2861,10,B10.S2xD3,682,688,hatching,1
2862,10,B10.S2xD3,682,688,hatching,1
2863,10,B10.S2xD3,682,688,hatching,1
2864,10,B10.S2xD3,682,688,hatching,1
2865,10,B10.S2xD3,682,688,hatching,1
2866,10,B10.S2xD3,682,688,hatching,1
2867,10,B10.S2xD3,682,688,hatching,1
2868,10,B10.S2xD3,682,688,hatching,1
2869,10,B10.S2xD3,682,688,hatching,1
2870,10,B10.S2xD3,682,688,hatching,1
2871,10,B10.S2xD3,682,688,hatching,1
2872,10,B10.S2xD3,682,688,hatching,0
2873,10,B10.S2xD3,682,688,hatching,0
7524,10,B10.S2xD3,682,688,settling,1
7525,10,B10.S2xD3,682,688,settling,1
7526,10,B10.S2xD3,682,688,settling,1
7527,10,B10.S2xD3,682,688,settling,1
7528,10,B10.S2xD3,682,688,settling,1
7529,10,B10.S2xD3,682,688,settling,1
7530,10,B10.S2xD3,682,688,settling,1
7531,10,B10.S2xD3,682,688,settling,0
7532,10,B10.S2xD3,682,688,settling,0
7533,10,B10.S2xD3,682,688,settling,0
7534,10,B10.S2xD3,682,688,settling,0
7535,10,B10.S2xD3,682,688,settling,0
7536,10,B10.S2xD3,682,688,settling,0
7537,10,B10.S2xD3,682,688,settling,0
7538,10,B10.S2xD3,682,688,settling,0
7539,10,B10.S2xD3,682,688,settling,1
7540,10,B10.S2xD3,682,688,settling,1
7541,10,B10.S2xD3,682,688,settling,1
7542,10,B10.S2xD3,682,688,settling,1
7543,10,B10.S2xD3,682,688,settling,1
7544,10,B10.S2xD3,682,688,settling,1
7545,10,B10.S2xD3,682,688,settling,1
7546,10,B10.S2xD3,682,688,settling,1
7547,10,B10.S2xD3,682,688,settling,0
7548,10,B10.S2xD3,682,688,settling,0
7549,10,B10.S2xD3,682,688,settling,0
7550,10,B10.S2xD3,682,688,settling,0
7551,10,B10.S2xD3,682,688,settling,0
7552,10,B10.S2xD3,682,688,settling,0
7553,10,B10.S2xD3,682,688,settling,0
7554,10,B10.S2xD3,682,688,settling,0
7555,10,B10.S2xD3,682,688,settling,0
7556,10,B10.S2xD3,682,688,settling,0
7557,10,B10.S2xD3,682,688,settling,1
7558,10,B10.S2xD3,682,688,settling,1
7559,10,B10.S2xD3,682,688,settling,1
7560,10,B10.S2xD3,682,688,settling,1
7561,10,B10.S2xD3,682,688,settling,0
7562,10,B10.S2xD3,682,688,settling,0
7563,10,B10.S2xD3,682,688,settling,0
7564,10,B10.S2xD3,682,688,settling,0
7565,10,B10.S2xD3,682,688,settling,0
7566,10,B10.S2xD3,682,688,settling,0
7567,10,B10.S2xD3,682,688,settling,0
7568,10,B10.S2xD3,682,688,settling,0
7569,10,B10.S2xD3,682,688,settling,0
7570,10,B10.S2xD3,682,688,settling,0
7571,10,B10.S2xD3,682,688,settling,0
7572,10,B10.S2xD3,682,688,settling,0
564,11,B11.S1xD1,797,800,h.length,207.69
564,11,B11.S1xD1,797,800,n.length,462.2
565,11,B11.S1xD1,797,800,h.length,203.47
565,11,B11.S1xD1,797,800,n.length,423.89
566,11,B11.S1xD1,797,800,h.length,204.91
566,11,B11.S1xD1,797,800,n.length,447.43
567,11,B11.S1xD1,797,800,h.length,199.78
567,11,B11.S1xD1,797,800,n.length,485.64
568,11,B11.S1xD1,797,800,h.length,210.94
568,11,B11.S1xD1,797,800,n.length,446.26
569,11,B11.S1xD1,797,800,h.length,208.78
569,11,B11.S1xD1,797,800,n.length,464.11
570,11,B11.S1xD1,797,800,h.length,213.73
570,11,B11.S1xD1,797,800,n.length,468.92
571,11,B11.S1xD1,797,800,h.length,199.81
571,11,B11.S1xD1,797,800,n.length,459.91
572,11,B11.S1xD1,797,800,h.length,214.74
572,11,B11.S1xD1,797,800,n.length,470.57
573,11,B11.S1xD1,797,800,h.length,200.24
573,11,B11.S1xD1,797,800,n.length,472.14
574,11,B11.S1xD1,797,800,h.length,199.7
574,11,B11.S1xD1,797,800,n.length,453.21
575,11,B11.S1xD1,797,800,h.length,205.48
575,11,B11.S1xD1,797,800,n.length,474.94
2874,11,B11.S1xD1,797,800,hatching,1
2875,11,B11.S1xD1,797,800,hatching,1
2876,11,B11.S1xD1,797,800,hatching,1
2877,11,B11.S1xD1,797,800,hatching,1
2878,11,B11.S1xD1,797,800,hatching,1
2879,11,B11.S1xD1,797,800,hatching,1
2880,11,B11.S1xD1,797,800,hatching,1
2881,11,B11.S1xD1,797,800,hatching,1
2882,11,B11.S1xD1,797,800,hatching,1
2883,11,B11.S1xD1,797,800,hatching,1
2884,11,B11.S1xD1,797,800,hatching,1
2885,11,B11.S1xD1,797,800,hatching,1
2886,11,B11.S1xD1,797,800,hatching,1
2887,11,B11.S1xD1,797,800,hatching,1
2888,11,B11.S1xD1,797,800,hatching,1
2889,11,B11.S1xD1,797,800,hatching,0
2890,11,B11.S1xD1,797,800,hatching,0
2891,11,B11.S1xD1,797,800,hatching,1
2892,11,B11.S1xD1,797,800,hatching,1
2893,11,B11.S1xD1,797,800,hatching,1
2894,11,B11.S1xD1,797,800,hatching,1
2895,11,B11.S1xD1,797,800,hatching,1
2896,11,B11.S1xD1,797,800,hatching,1
2897,11,B11.S1xD1,797,800,hatching,1
2898,11,B11.S1xD1,797,800,hatching,1
2899,11,B11.S1xD1,797,800,hatching,1
2900,11,B11.S1xD1,797,800,hatching,1
2901,11,B11.S1xD1,797,800,hatching,1
2902,11,B11.S1xD1,797,800,hatching,1
2903,11,B11.S1xD1,797,800,hatching,1
2904,11,B11.S1xD1,797,800,hatching,1
2905,11,B11.S1xD1,797,800,hatching,1
2906,11,B11.S1xD1,797,800,hatching,1
2907,11,B11.S1xD1,797,800,hatching,1
2908,11,B11.S1xD1,797,800,hatching,1
2909,11,B11.S1xD1,797,800,hatching,0
2910,11,B11.S1xD1,797,800,hatching,0
2911,11,B11.S1xD1,797,800,hatching,0
7573,11,B11.S1xD1,797,800,settling,1
7574,11,B11.S1xD1,797,800,settling,1
7575,11,B11.S1xD1,797,800,settling,1
7576,11,B11.S1xD1,797,800,settling,1
7577,11,B11.S1xD1,797,800,settling,1
7578,11,B11.S1xD1,797,800,settling,1
7579,11,B11.S1xD1,797,800,settling,1
7580,11,B11.S1xD1,797,800,settling,1
7581,11,B11.S1xD1,797,800,settling,0
7582,11,B11.S1xD1,797,800,settling,0
7583,11,B11.S1xD1,797,800,settling,0
7584,11,B11.S1xD1,797,800,settling,0
7585,11,B11.S1xD1,797,800,settling,0
7586,11,B11.S1xD1,797,800,settling,0
7587,11,B11.S1xD1,797,800,settling,0
7588,11,B11.S1xD1,797,800,settling,0
7589,11,B11.S1xD1,797,800,settling,0
7590,11,B11.S1xD1,797,800,settling,0
7591,11,B11.S1xD1,797,800,settling,0
7592,11,B11.S1xD1,797,800,settling,0
7593,11,B11.S1xD1,797,800,settling,1
7594,11,B11.S1xD1,797,800,settling,1
7595,11,B11.S1xD1,797,800,settling,1
7596,11,B11.S1xD1,797,800,settling,1
7597,11,B11.S1xD1,797,800,settling,1
7598,11,B11.S1xD1,797,800,settling,1
7599,11,B11.S1xD1,797,800,settling,1
7600,11,B11.S1xD1,797,800,settling,0
7601,11,B11.S1xD1,797,800,settling,0
7602,11,B11.S1xD1,797,800,settling,0
7603,11,B11.S1xD1,797,800,settling,0
7604,11,B11.S1xD1,797,800,settling,0
7605,11,B11.S1xD1,797,800,settling,0
7606,11,B11.S1xD1,797,800,settling,0
7607,11,B11.S1xD1,797,800,settling,0
7608,11,B11.S1xD1,797,800,settling,0
7609,11,B11.S1xD1,797,800,settling,0
7610,11,B11.S1xD1,797,800,settling,0
7611,11,B11.S1xD1,797,800,settling,0
7612,11,B11.S1xD1,797,800,settling,0
7613,11,B11.S1xD1,797,800,settling,1
7614,11,B11.S1xD1,797,800,settling,1
7615,11,B11.S1xD1,797,800,settling,1
7616,11,B11.S1xD1,797,800,settling,1
7617,11,B11.S1xD1,797,800,settling,1
7618,11,B11.S1xD1,797,800,settling,1
7619,11,B11.S1xD1,797,800,settling,1
7620,11,B11.S1xD1,797,800,settling,1
7621,11,B11.S1xD1,797,800,settling,1
7622,11,B11.S1xD1,797,800,settling,1
7623,11,B11.S1xD1,797,800,settling,0
7624,11,B11.S1xD1,797,800,settling,0
7625,11,B11.S1xD1,797,800,settling,0
7626,11,B11.S1xD1,797,800,settling,0
7627,11,B11.S1xD1,797,800,settling,0
7628,11,B11.S1xD1,797,800,settling,0
7629,11,B11.S1xD1,797,800,settling,0
7630,11,B11.S1xD1,797,800,settling,0
7631,11,B11.S1xD1,797,800,settling,0
576,11,B11.S1xD2,797,801,h.length,207.77
576,11,B11.S1xD2,797,801,n.length,531.05
577,11,B11.S1xD2,797,801,h.length,198.36
577,11,B11.S1xD2,797,801,n.length,424.5
578,11,B11.S1xD2,797,801,h.length,213.58
578,11,B11.S1xD2,797,801,n.length,440.23
579,11,B11.S1xD2,797,801,h.length,206.54
579,11,B11.S1xD2,797,801,n.length,436.94
580,11,B11.S1xD2,797,801,h.length,202.65
580,11,B11.S1xD2,797,801,n.length,430.27
581,11,B11.S1xD2,797,801,h.length,211.68
581,11,B11.S1xD2,797,801,n.length,437.24
582,11,B11.S1xD2,797,801,h.length,218.85
582,11,B11.S1xD2,797,801,n.length,438.73
583,11,B11.S1xD2,797,801,h.length,199.6
583,11,B11.S1xD2,797,801,n.length,340.84
584,11,B11.S1xD2,797,801,h.length,201.36
584,11,B11.S1xD2,797,801,n.length,442.96
585,11,B11.S1xD2,797,801,h.length,201.31
585,11,B11.S1xD2,797,801,n.length,443.02
586,11,B11.S1xD2,797,801,h.length,212.24
586,11,B11.S1xD2,797,801,n.length,437.6
587,11,B11.S1xD2,797,801,h.length,213.81
587,11,B11.S1xD2,797,801,n.length,446.12
2912,11,B11.S1xD2,797,801,hatching,1
2913,11,B11.S1xD2,797,801,hatching,1
2914,11,B11.S1xD2,797,801,hatching,1
2915,11,B11.S1xD2,797,801,hatching,1
2916,11,B11.S1xD2,797,801,hatching,1
2917,11,B11.S1xD2,797,801,hatching,1
2918,11,B11.S1xD2,797,801,hatching,1
2919,11,B11.S1xD2,797,801,hatching,1
2920,11,B11.S1xD2,797,801,hatching,1
2921,11,B11.S1xD2,797,801,hatching,1
2922,11,B11.S1xD2,797,801,hatching,1
2923,11,B11.S1xD2,797,801,hatching,1
2924,11,B11.S1xD2,797,801,hatching,1
2925,11,B11.S1xD2,797,801,hatching,1
2926,11,B11.S1xD2,797,801,hatching,1
2927,11,B11.S1xD2,797,801,hatching,1
2928,11,B11.S1xD2,797,801,hatching,1
2929,11,B11.S1xD2,797,801,hatching,1
2930,11,B11.S1xD2,797,801,hatching,1
2931,11,B11.S1xD2,797,801,hatching,0
2932,11,B11.S1xD2,797,801,hatching,1
2933,11,B11.S1xD2,797,801,hatching,1
2934,11,B11.S1xD2,797,801,hatching,1
2935,11,B11.S1xD2,797,801,hatching,1
2936,11,B11.S1xD2,797,801,hatching,1
2937,11,B11.S1xD2,797,801,hatching,1
2938,11,B11.S1xD2,797,801,hatching,1
2939,11,B11.S1xD2,797,801,hatching,1
2940,11,B11.S1xD2,797,801,hatching,1
2941,11,B11.S1xD2,797,801,hatching,0
2942,11,B11.S1xD2,797,801,hatching,0
2943,11,B11.S1xD2,797,801,hatching,0
2944,11,B11.S1xD2,797,801,hatching,0
2945,11,B11.S1xD2,797,801,hatching,0
2946,11,B11.S1xD2,797,801,hatching,0
2947,11,B11.S1xD2,797,801,hatching,0
2948,11,B11.S1xD2,797,801,hatching,0
7632,11,B11.S1xD2,797,801,settling,1
7633,11,B11.S1xD2,797,801,settling,1
7634,11,B11.S1xD2,797,801,settling,1
7635,11,B11.S1xD2,797,801,settling,1
7636,11,B11.S1xD2,797,801,settling,1
7637,11,B11.S1xD2,797,801,settling,1
7638,11,B11.S1xD2,797,801,settling,1
7639,11,B11.S1xD2,797,801,settling,1
7640,11,B11.S1xD2,797,801,settling,1
7641,11,B11.S1xD2,797,801,settling,1
7642,11,B11.S1xD2,797,801,settling,1
7643,11,B11.S1xD2,797,801,settling,1
7644,11,B11.S1xD2,797,801,settling,1
7645,11,B11.S1xD2,797,801,settling,1
7646,11,B11.S1xD2,797,801,settling,1
7647,11,B11.S1xD2,797,801,settling,1
7648,11,B11.S1xD2,797,801,settling,1
7649,11,B11.S1xD2,797,801,settling,0
7650,11,B11.S1xD2,797,801,settling,0
7651,11,B11.S1xD2,797,801,settling,1
7652,11,B11.S1xD2,797,801,settling,1
7653,11,B11.S1xD2,797,801,settling,1
7654,11,B11.S1xD2,797,801,settling,1
7655,11,B11.S1xD2,797,801,settling,1
7656,11,B11.S1xD2,797,801,settling,1
7657,11,B11.S1xD2,797,801,settling,1
7658,11,B11.S1xD2,797,801,settling,1
7659,11,B11.S1xD2,797,801,settling,1
7660,11,B11.S1xD2,797,801,settling,1
7661,11,B11.S1xD2,797,801,settling,1
7662,11,B11.S1xD2,797,801,settling,1
7663,11,B11.S1xD2,797,801,settling,1
7664,11,B11.S1xD2,797,801,settling,1
7665,11,B11.S1xD2,797,801,settling,1
7666,11,B11.S1xD2,797,801,settling,1
7667,11,B11.S1xD2,797,801,settling,1
7668,11,B11.S1xD2,797,801,settling,1
7669,11,B11.S1xD2,797,801,settling,1
7670,11,B11.S1xD2,797,801,settling,0
7671,11,B11.S1xD2,797,801,settling,1
7672,11,B11.S1xD2,797,801,settling,1
7673,11,B11.S1xD2,797,801,settling,1
7674,11,B11.S1xD2,797,801,settling,1
7675,11,B11.S1xD2,797,801,settling,1
7676,11,B11.S1xD2,797,801,settling,1
7677,11,B11.S1xD2,797,801,settling,1
7678,11,B11.S1xD2,797,801,settling,1
7679,11,B11.S1xD2,797,801,settling,1
7680,11,B11.S1xD2,797,801,settling,1
7681,11,B11.S1xD2,797,801,settling,1
7682,11,B11.S1xD2,797,801,settling,1
7683,11,B11.S1xD2,797,801,settling,1
7684,11,B11.S1xD2,797,801,settling,1
7685,11,B11.S1xD2,797,801,settling,1
7686,11,B11.S1xD2,797,801,settling,1
7687,11,B11.S1xD2,797,801,settling,0
7688,11,B11.S1xD2,797,801,settling,0
7689,11,B11.S1xD2,797,801,settling,0
588,11,B11.S1xD3,797,802,h.length,202.52
588,11,B11.S1xD3,797,802,n.length,465.32
589,11,B11.S1xD3,797,802,h.length,196.82
589,11,B11.S1xD3,797,802,n.length,483.91
590,11,B11.S1xD3,797,802,h.length,192.57
590,11,B11.S1xD3,797,802,n.length,474.14
591,11,B11.S1xD3,797,802,h.length,191.79
591,11,B11.S1xD3,797,802,n.length,471.73
592,11,B11.S1xD3,797,802,h.length,209.45
592,11,B11.S1xD3,797,802,n.length,455.1
593,11,B11.S1xD3,797,802,h.length,211.51
593,11,B11.S1xD3,797,802,n.length,464.9
594,11,B11.S1xD3,797,802,h.length,206.61
594,11,B11.S1xD3,797,802,n.length,479.76
595,11,B11.S1xD3,797,802,h.length,199.78
595,11,B11.S1xD3,797,802,n.length,558.36
596,11,B11.S1xD3,797,802,h.length,188.87
596,11,B11.S1xD3,797,802,n.length,466.08
597,11,B11.S1xD3,797,802,h.length,199.64
597,11,B11.S1xD3,797,802,n.length,466.33
598,11,B11.S1xD3,797,802,h.length,210.89
598,11,B11.S1xD3,797,802,n.length,471.84
599,11,B11.S1xD3,797,802,h.length,197.83
599,11,B11.S1xD3,797,802,n.length,469.11
2949,11,B11.S1xD3,797,802,hatching,1
2950,11,B11.S1xD3,797,802,hatching,1
2951,11,B11.S1xD3,797,802,hatching,1
2952,11,B11.S1xD3,797,802,hatching,1
2953,11,B11.S1xD3,797,802,hatching,1
2954,11,B11.S1xD3,797,802,hatching,1
2955,11,B11.S1xD3,797,802,hatching,1
2956,11,B11.S1xD3,797,802,hatching,1
2957,11,B11.S1xD3,797,802,hatching,1
2958,11,B11.S1xD3,797,802,hatching,1
2959,11,B11.S1xD3,797,802,hatching,1
2960,11,B11.S1xD3,797,802,hatching,1
2961,11,B11.S1xD3,797,802,hatching,1
2962,11,B11.S1xD3,797,802,hatching,1
2963,11,B11.S1xD3,797,802,hatching,1
2964,11,B11.S1xD3,797,802,hatching,1
2965,11,B11.S1xD3,797,802,hatching,1
2966,11,B11.S1xD3,797,802,hatching,0
2967,11,B11.S1xD3,797,802,hatching,0
2968,11,B11.S1xD3,797,802,hatching,1
2969,11,B11.S1xD3,797,802,hatching,1
2970,11,B11.S1xD3,797,802,hatching,1
2971,11,B11.S1xD3,797,802,hatching,1
2972,11,B11.S1xD3,797,802,hatching,1
2973,11,B11.S1xD3,797,802,hatching,1
2974,11,B11.S1xD3,797,802,hatching,1
2975,11,B11.S1xD3,797,802,hatching,1
2976,11,B11.S1xD3,797,802,hatching,1
2977,11,B11.S1xD3,797,802,hatching,1
2978,11,B11.S1xD3,797,802,hatching,1
2979,11,B11.S1xD3,797,802,hatching,1
2980,11,B11.S1xD3,797,802,hatching,1
2981,11,B11.S1xD3,797,802,hatching,1
2982,11,B11.S1xD3,797,802,hatching,1
2983,11,B11.S1xD3,797,802,hatching,0
2984,11,B11.S1xD3,797,802,hatching,0
7690,11,B11.S1xD3,797,802,settling,1
7691,11,B11.S1xD3,797,802,settling,1
7692,11,B11.S1xD3,797,802,settling,1
7693,11,B11.S1xD3,797,802,settling,1
7694,11,B11.S1xD3,797,802,settling,1
7695,11,B11.S1xD3,797,802,settling,1
7696,11,B11.S1xD3,797,802,settling,1
7697,11,B11.S1xD3,797,802,settling,0
7698,11,B11.S1xD3,797,802,settling,0
7699,11,B11.S1xD3,797,802,settling,0
7700,11,B11.S1xD3,797,802,settling,0
7701,11,B11.S1xD3,797,802,settling,0
7702,11,B11.S1xD3,797,802,settling,0
7703,11,B11.S1xD3,797,802,settling,0
7704,11,B11.S1xD3,797,802,settling,0
7705,11,B11.S1xD3,797,802,settling,0
7706,11,B11.S1xD3,797,802,settling,0
7707,11,B11.S1xD3,797,802,settling,0
7708,11,B11.S1xD3,797,802,settling,1
7709,11,B11.S1xD3,797,802,settling,1
7710,11,B11.S1xD3,797,802,settling,1
7711,11,B11.S1xD3,797,802,settling,1
7712,11,B11.S1xD3,797,802,settling,1
7713,11,B11.S1xD3,797,802,settling,1
7714,11,B11.S1xD3,797,802,settling,1
7715,11,B11.S1xD3,797,802,settling,1
7716,11,B11.S1xD3,797,802,settling,1
7717,11,B11.S1xD3,797,802,settling,1
7718,11,B11.S1xD3,797,802,settling,1
7719,11,B11.S1xD3,797,802,settling,1
7720,11,B11.S1xD3,797,802,settling,0
7721,11,B11.S1xD3,797,802,settling,0
7722,11,B11.S1xD3,797,802,settling,0
7723,11,B11.S1xD3,797,802,settling,0
7724,11,B11.S1xD3,797,802,settling,0
7725,11,B11.S1xD3,797,802,settling,0
7726,11,B11.S1xD3,797,802,settling,0
7727,11,B11.S1xD3,797,802,settling,0
7728,11,B11.S1xD3,797,802,settling,1
7729,11,B11.S1xD3,797,802,settling,1
7730,11,B11.S1xD3,797,802,settling,1
7731,11,B11.S1xD3,797,802,settling,1
7732,11,B11.S1xD3,797,802,settling,1
7733,11,B11.S1xD3,797,802,settling,1
7734,11,B11.S1xD3,797,802,settling,1
7735,11,B11.S1xD3,797,802,settling,1
7736,11,B11.S1xD3,797,802,settling,1
7737,11,B11.S1xD3,797,802,settling,1
7738,11,B11.S1xD3,797,802,settling,1
7739,11,B11.S1xD3,797,802,settling,0
7740,11,B11.S1xD3,797,802,settling,0
7741,11,B11.S1xD3,797,802,settling,0
7742,11,B11.S1xD3,797,802,settling,0
7743,11,B11.S1xD3,797,802,settling,0
7744,11,B11.S1xD3,797,802,settling,0
7745,11,B11.S1xD3,797,802,settling,0
7746,11,B11.S1xD3,797,802,settling,0
7747,11,B11.S1xD3,797,802,settling,0
600,11,B11.S2xD1,798,800,h.length,203.77
600,11,B11.S2xD1,798,800,n.length,448.05
601,11,B11.S2xD1,798,800,h.length,204.54
601,11,B11.S2xD1,798,800,n.length,447.69
602,11,B11.S2xD1,798,800,h.length,205.99
602,11,B11.S2xD1,798,800,n.length,458.26
603,11,B11.S2xD1,798,800,h.length,217.33
603,11,B11.S2xD1,798,800,n.length,466.67
604,11,B11.S2xD1,798,800,h.length,207.42
604,11,B11.S2xD1,798,800,n.length,450.17
605,11,B11.S2xD1,798,800,h.length,199.27
605,11,B11.S2xD1,798,800,n.length,467.9
606,11,B11.S2xD1,798,800,h.length,208.17
606,11,B11.S2xD1,798,800,n.length,453.74
607,11,B11.S2xD1,798,800,h.length,211.19
607,11,B11.S2xD1,798,800,n.length,458.96
608,11,B11.S2xD1,798,800,h.length,210.14
608,11,B11.S2xD1,798,800,n.length,441.86
609,11,B11.S2xD1,798,800,h.length,217.16
609,11,B11.S2xD1,798,800,n.length,463.42
610,11,B11.S2xD1,798,800,h.length,215.4
610,11,B11.S2xD1,798,800,n.length,452.59
611,11,B11.S2xD1,798,800,h.length,213.28
611,11,B11.S2xD1,798,800,n.length,457.69
2985,11,B11.S2xD1,798,800,hatching,1
2986,11,B11.S2xD1,798,800,hatching,1
2987,11,B11.S2xD1,798,800,hatching,1
2988,11,B11.S2xD1,798,800,hatching,1
2989,11,B11.S2xD1,798,800,hatching,1
2990,11,B11.S2xD1,798,800,hatching,1
2991,11,B11.S2xD1,798,800,hatching,1
2992,11,B11.S2xD1,798,800,hatching,1
2993,11,B11.S2xD1,798,800,hatching,1
2994,11,B11.S2xD1,798,800,hatching,1
2995,11,B11.S2xD1,798,800,hatching,1
2996,11,B11.S2xD1,798,800,hatching,1
2997,11,B11.S2xD1,798,800,hatching,1
2998,11,B11.S2xD1,798,800,hatching,1
2999,11,B11.S2xD1,798,800,hatching,1
3000,11,B11.S2xD1,798,800,hatching,1
3001,11,B11.S2xD1,798,800,hatching,1
3002,11,B11.S2xD1,798,800,hatching,1
3003,11,B11.S2xD1,798,800,hatching,1
3004,11,B11.S2xD1,798,800,hatching,0
3005,11,B11.S2xD1,798,800,hatching,1
3006,11,B11.S2xD1,798,800,hatching,1
3007,11,B11.S2xD1,798,800,hatching,1
3008,11,B11.S2xD1,798,800,hatching,1
3009,11,B11.S2xD1,798,800,hatching,1
3010,11,B11.S2xD1,798,800,hatching,1
3011,11,B11.S2xD1,798,800,hatching,1
3012,11,B11.S2xD1,798,800,hatching,1
3013,11,B11.S2xD1,798,800,hatching,1
3014,11,B11.S2xD1,798,800,hatching,1
3015,11,B11.S2xD1,798,800,hatching,1
3016,11,B11.S2xD1,798,800,hatching,1
3017,11,B11.S2xD1,798,800,hatching,1
3018,11,B11.S2xD1,798,800,hatching,1
3019,11,B11.S2xD1,798,800,hatching,1
3020,11,B11.S2xD1,798,800,hatching,1
3021,11,B11.S2xD1,798,800,hatching,1
3022,11,B11.S2xD1,798,800,hatching,0
7748,11,B11.S2xD1,798,800,settling,1
7749,11,B11.S2xD1,798,800,settling,1
7750,11,B11.S2xD1,798,800,settling,1
7751,11,B11.S2xD1,798,800,settling,1
7752,11,B11.S2xD1,798,800,settling,1
7753,11,B11.S2xD1,798,800,settling,0
7754,11,B11.S2xD1,798,800,settling,0
7755,11,B11.S2xD1,798,800,settling,0
7756,11,B11.S2xD1,798,800,settling,0
7757,11,B11.S2xD1,798,800,settling,0
7758,11,B11.S2xD1,798,800,settling,0
7759,11,B11.S2xD1,798,800,settling,0
7760,11,B11.S2xD1,798,800,settling,0
7761,11,B11.S2xD1,798,800,settling,0
7762,11,B11.S2xD1,798,800,settling,0
7763,11,B11.S2xD1,798,800,settling,0
7764,11,B11.S2xD1,798,800,settling,0
7765,11,B11.S2xD1,798,800,settling,0
7766,11,B11.S2xD1,798,800,settling,0
7767,11,B11.S2xD1,798,800,settling,0
7768,11,B11.S2xD1,798,800,settling,0
