"animal","block","family","sire","dam","trait","value","dish"
8494,12,"B12.S3xD1",805,806,"settling",0,323
8495,12,"B12.S3xD1",805,806,"settling",0,323
8496,12,"B12.S3xD1",805,806,"settling",0,323
773,12,"B12.S3xD2",805,807,"h.length",194.93,NA
773,12,"B12.S3xD2",805,807,"n.length",399.37,NA
774,12,"B12.S3xD2",805,807,"h.length",198.03,NA
774,12,"B12.S3xD2",805,807,"n.length",404.79,NA
775,12,"B12.S3xD2",805,807,"h.length",194.94,NA
775,12,"B12.S3xD2",805,807,"n.length",410.93,NA
776,12,"B12.S3xD2",805,807,"h.length",199.53,NA
776,12,"B12.S3xD2",805,807,"n.length",416.23,NA
777,12,"B12.S3xD2",805,807,"h.length",198.04,NA
777,12,"B12.S3xD2",805,807,"n.length",426.9,NA
778,12,"B12.S3xD2",805,807,"h.length",199.73,NA
778,12,"B12.S3xD2",805,807,"n.length",418.16,NA
779,12,"B12.S3xD2",805,807,"h.length",183.43,NA
779,12,"B12.S3xD2",805,807,"n.length",429.13,NA
780,12,"B12.S3xD2",805,807,"h.length",199.96,NA
780,12,"B12.S3xD2",805,807,"n.length",421.92,NA
781,12,"B12.S3xD2",805,807,"h.length",184.33,NA
781,12,"B12.S3xD2",805,807,"n.length",409.21,NA
782,12,"B12.S3xD2",805,807,"h.length",194.98,NA
782,12,"B12.S3xD2",805,807,"n.length",412.55,NA
783,12,"B12.S3xD2",805,807,"h.length",184.66,NA
783,12,"B12.S3xD2",805,807,"n.length",407.15,NA
784,12,"B12.S3xD2",805,807,"h.length",191.87,NA
784,12,"B12.S3xD2",805,807,"n.length",408.56,NA
3533,12,"B12.S3xD2",805,807,"hatching",1,324
3534,12,"B12.S3xD2",805,807,"hatching",1,324
3535,12,"B12.S3xD2",805,807,"hatching",1,324
3536,12,"B12.S3xD2",805,807,"hatching",1,324
3537,12,"B12.S3xD2",805,807,"hatching",1,324
3538,12,"B12.S3xD2",805,807,"hatching",1,324
3539,12,"B12.S3xD2",805,807,"hatching",1,324
3540,12,"B12.S3xD2",805,807,"hatching",1,324
3541,12,"B12.S3xD2",805,807,"hatching",1,324
3542,12,"B12.S3xD2",805,807,"hatching",1,324
3543,12,"B12.S3xD2",805,807,"hatching",1,324
3544,12,"B12.S3xD2",805,807,"hatching",1,324
3545,12,"B12.S3xD2",805,807,"hatching",1,324
3546,12,"B12.S3xD2",805,807,"hatching",1,324
3547,12,"B12.S3xD2",805,807,"hatching",1,324
3548,12,"B12.S3xD2",805,807,"hatching",1,324
3549,12,"B12.S3xD2",805,807,"hatching",1,324
3550,12,"B12.S3xD2",805,807,"hatching",0,324
3551,12,"B12.S3xD2",805,807,"hatching",0,324
3552,12,"B12.S3xD2",805,807,"hatching",0,324
3553,12,"B12.S3xD2",805,807,"hatching",0,324
3554,12,"B12.S3xD2",805,807,"hatching",0,324
3555,12,"B12.S3xD2",805,807,"hatching",0,324
3556,12,"B12.S3xD2",805,807,"hatching",0,324
3557,12,"B12.S3xD2",805,807,"hatching",0,324
3558,12,"B12.S3xD2",805,807,"hatching",1,325
3559,12,"B12.S3xD2",805,807,"hatching",1,325
3560,12,"B12.S3xD2",805,807,"hatching",1,325
3561,12,"B12.S3xD2",805,807,"hatching",1,325
3562,12,"B12.S3xD2",805,807,"hatching",1,325
3563,12,"B12.S3xD2",805,807,"hatching",1,325
3564,12,"B12.S3xD2",805,807,"hatching",1,325
3565,12,"B12.S3xD2",805,807,"hatching",1,325
3566,12,"B12.S3xD2",805,807,"hatching",1,325
3567,12,"B12.S3xD2",805,807,"hatching",1,325
3568,12,"B12.S3xD2",805,807,"hatching",1,325
3569,12,"B12.S3xD2",805,807,"hatching",1,325
3570,12,"B12.S3xD2",805,807,"hatching",1,325
3571,12,"B12.S3xD2",805,807,"hatching",1,325
3572,12,"B12.S3xD2",805,807,"hatching",1,325
3573,12,"B12.S3xD2",805,807,"hatching",1,325
3574,12,"B12.S3xD2",805,807,"hatching",1,325
3575,12,"B12.S3xD2",805,807,"hatching",1,325
3576,12,"B12.S3xD2",805,807,"hatching",0,325
3577,12,"B12.S3xD2",805,807,"hatching",0,325
3578,12,"B12.S3xD2",805,807,"hatching",0,325
3579,12,"B12.S3xD2",805,807,"hatching",0,325
3580,12,"B12.S3xD2",805,807,"hatching",0,325
3581,12,"B12.S3xD2",805,807,"hatching",1,326
3582,12,"B12.S3xD2",805,807,"hatching",1,326
3583,12,"B12.S3xD2",805,807,"hatching",1,326
3584,12,"B12.S3xD2",805,807,"hatching",1,326
3585,12,"B12.S3xD2",805,807,"hatching",1,326
3586,12,"B12.S3xD2",805,807,"hatching",1,326
3587,12,"B12.S3xD2",805,807,"hatching",1,326
3588,12,"B12.S3xD2",805,807,"hatching",1,326
3589,12,"B12.S3xD2",805,807,"hatching",1,326
3590,12,"B12.S3xD2",805,807,"hatching",1,326
3591,12,"B12.S3xD2",805,807,"hatching",1,326
3592,12,"B12.S3xD2",805,807,"hatching",1,326
3593,12,"B12.S3xD2",805,807,"hatching",1,326
3594,12,"B12.S3xD2",805,807,"hatching",1,326
3595,12,"B12.S3xD2",805,807,"hatching",0,326
3596,12,"B12.S3xD2",805,807,"hatching",0,326
3597,12,"B12.S3xD2",805,807,"hatching",0,326
3598,12,"B12.S3xD2",805,807,"hatching",0,326
3599,12,"B12.S3xD2",805,807,"hatching",0,326
8497,12,"B12.S3xD2",805,807,"settling",1,327
8498,12,"B12.S3xD2",805,807,"settling",1,327
8499,12,"B12.S3xD2",805,807,"settling",1,327
8500,12,"B12.S3xD2",805,807,"settling",1,327
8501,12,"B12.S3xD2",805,807,"settling",1,327
8502,12,"B12.S3xD2",805,807,"settling",1,327
8503,12,"B12.S3xD2",805,807,"settling",0,327
8504,12,"B12.S3xD2",805,807,"settling",0,327
8505,12,"B12.S3xD2",805,807,"settling",0,327
8506,12,"B12.S3xD2",805,807,"settling",0,327
8507,12,"B12.S3xD2",805,807,"settling",0,327
8508,12,"B12.S3xD2",805,807,"settling",0,327
8509,12,"B12.S3xD2",805,807,"settling",0,327
8510,12,"B12.S3xD2",805,807,"settling",0,327
8511,12,"B12.S3xD2",805,807,"settling",0,327
8512,12,"B12.S3xD2",805,807,"settling",0,327
8513,12,"B12.S3xD2",805,807,"settling",0,327
8514,12,"B12.S3xD2",805,807,"settling",0,327
8515,12,"B12.S3xD2",805,807,"settling",0,327
8516,12,"B12.S3xD2",805,807,"settling",0,327
8517,12,"B12.S3xD2",805,807,"settling",1,328
8518,12,"B12.S3xD2",805,807,"settling",1,328
8519,12,"B12.S3xD2",805,807,"settling",1,328
8520,12,"B12.S3xD2",805,807,"settling",1,328
8521,12,"B12.S3xD2",805,807,"settling",1,328
8522,12,"B12.S3xD2",805,807,"settling",1,328
8523,12,"B12.S3xD2",805,807,"settling",1,328
8524,12,"B12.S3xD2",805,807,"settling",1,328
8525,12,"B12.S3xD2",805,807,"settling",1,328
8526,12,"B12.S3xD2",805,807,"settling",1,328
8527,12,"B12.S3xD2",805,807,"settling",1,328
8528,12,"B12.S3xD2",805,807,"settling",0,328
8529,12,"B12.S3xD2",805,807,"settling",0,328
8530,12,"B12.S3xD2",805,807,"settling",0,328
8531,12,"B12.S3xD2",805,807,"settling",0,328
8532,12,"B12.S3xD2",805,807,"settling",0,328
8533,12,"B12.S3xD2",805,807,"settling",0,328
8534,12,"B12.S3xD2",805,807,"settling",0,328
8535,12,"B12.S3xD2",805,807,"settling",0,328
8536,12,"B12.S3xD2",805,807,"settling",0,328
8537,12,"B12.S3xD2",805,807,"settling",1,329
8538,12,"B12.S3xD2",805,807,"settling",1,329
8539,12,"B12.S3xD2",805,807,"settling",1,329
8540,12,"B12.S3xD2",805,807,"settling",0,329
8541,12,"B12.S3xD2",805,807,"settling",0,329
8542,12,"B12.S3xD2",805,807,"settling",0,329
8543,12,"B12.S3xD2",805,807,"settling",0,329
8544,12,"B12.S3xD2",805,807,"settling",0,329
8545,12,"B12.S3xD2",805,807,"settling",0,329
8546,12,"B12.S3xD2",805,807,"settling",0,329
8547,12,"B12.S3xD2",805,807,"settling",0,329
8548,12,"B12.S3xD2",805,807,"settling",0,329
8549,12,"B12.S3xD2",805,807,"settling",0,329
8550,12,"B12.S3xD2",805,807,"settling",0,329
8551,12,"B12.S3xD2",805,807,"settling",0,329
8552,12,"B12.S3xD2",805,807,"settling",0,329
8553,12,"B12.S3xD2",805,807,"settling",0,329
8554,12,"B12.S3xD2",805,807,"settling",0,329
8555,12,"B12.S3xD2",805,807,"settling",0,329
8556,12,"B12.S3xD2",805,807,"settling",0,329
785,12,"B12.S3xD3",805,808,"h.length",209.64,NA
785,12,"B12.S3xD3",805,808,"n.length",475.76,NA
786,12,"B12.S3xD3",805,808,"h.length",213.61,NA
786,12,"B12.S3xD3",805,808,"n.length",468.59,NA
787,12,"B12.S3xD3",805,808,"h.length",201.56,NA
787,12,"B12.S3xD3",805,808,"n.length",488.69,NA
788,12,"B12.S3xD3",805,808,"h.length",205.2,NA
788,12,"B12.S3xD3",805,808,"n.length",472.79,NA
789,12,"B12.S3xD3",805,808,"h.length",216.63,NA
789,12,"B12.S3xD3",805,808,"n.length",467.47,NA
790,12,"B12.S3xD3",805,808,"h.length",216.28,NA
790,12,"B12.S3xD3",805,808,"n.length",457.38,NA
791,12,"B12.S3xD3",805,808,"h.length",205.33,NA
791,12,"B12.S3xD3",805,808,"n.length",460.92,NA
792,12,"B12.S3xD3",805,808,"h.length",213.15,NA
792,12,"B12.S3xD3",805,808,"n.length",455.99,NA
793,12,"B12.S3xD3",805,808,"h.length",218.1,NA
793,12,"B12.S3xD3",805,808,"n.length",455.7,NA
794,12,"B12.S3xD3",805,808,"h.length",204.18,NA
794,12,"B12.S3xD3",805,808,"n.length",577.57,NA
795,12,"B12.S3xD3",805,808,"h.length",198,NA
795,12,"B12.S3xD3",805,808,"n.length",468.15,NA
796,12,"B12.S3xD3",805,808,"h.length",208.16,NA
796,12,"B12.S3xD3",805,808,"n.length",464.12,NA
3600,12,"B12.S3xD3",805,808,"hatching",1,330
3601,12,"B12.S3xD3",805,808,"hatching",1,330
3602,12,"B12.S3xD3",805,808,"hatching",1,330
3603,12,"B12.S3xD3",805,808,"hatching",1,330
3604,12,"B12.S3xD3",805,808,"hatching",1,330
3605,12,"B12.S3xD3",805,808,"hatching",1,330
3606,12,"B12.S3xD3",805,808,"hatching",1,330
3607,12,"B12.S3xD3",805,808,"hatching",1,330
3608,12,"B12.S3xD3",805,808,"hatching",1,330
3609,12,"B12.S3xD3",805,808,"hatching",1,330
3610,12,"B12.S3xD3",805,808,"hatching",1,330
3611,12,"B12.S3xD3",805,808,"hatching",1,330
3612,12,"B12.S3xD3",805,808,"hatching",1,330
3613,12,"B12.S3xD3",805,808,"hatching",1,330
3614,12,"B12.S3xD3",805,808,"hatching",1,330
3615,12,"B12.S3xD3",805,808,"hatching",0,330
3616,12,"B12.S3xD3",805,808,"hatching",1,331
3617,12,"B12.S3xD3",805,808,"hatching",1,331
3618,12,"B12.S3xD3",805,808,"hatching",1,331
3619,12,"B12.S3xD3",805,808,"hatching",1,331
3620,12,"B12.S3xD3",805,808,"hatching",1,331
3621,12,"B12.S3xD3",805,808,"hatching",1,331
3622,12,"B12.S3xD3",805,808,"hatching",1,331
3623,12,"B12.S3xD3",805,808,"hatching",1,331
3624,12,"B12.S3xD3",805,808,"hatching",1,331
3625,12,"B12.S3xD3",805,808,"hatching",1,331
3626,12,"B12.S3xD3",805,808,"hatching",1,331
3627,12,"B12.S3xD3",805,808,"hatching",1,331
3628,12,"B12.S3xD3",805,808,"hatching",1,331
3629,12,"B12.S3xD3",805,808,"hatching",1,331
3630,12,"B12.S3xD3",805,808,"hatching",1,331
3631,12,"B12.S3xD3",805,808,"hatching",1,331
3632,12,"B12.S3xD3",805,808,"hatching",1,331
3633,12,"B12.S3xD3",805,808,"hatching",1,331
3634,12,"B12.S3xD3",805,808,"hatching",1,332
3635,12,"B12.S3xD3",805,808,"hatching",1,332
3636,12,"B12.S3xD3",805,808,"hatching",1,332
3637,12,"B12.S3xD3",805,808,"hatching",1,332
3638,12,"B12.S3xD3",805,808,"hatching",1,332
3639,12,"B12.S3xD3",805,808,"hatching",1,332
3640,12,"B12.S3xD3",805,808,"hatching",1,332
3641,12,"B12.S3xD3",805,808,"hatching",1,332
3642,12,"B12.S3xD3",805,808,"hatching",1,332
3643,12,"B12.S3xD3",805,808,"hatching",1,332
3644,12,"B12.S3xD3",805,808,"hatching",1,332
3645,12,"B12.S3xD3",805,808,"hatching",1,332
3646,12,"B12.S3xD3",805,808,"hatching",1,332
3647,12,"B12.S3xD3",805,808,"hatching",1,332
3648,12,"B12.S3xD3",805,808,"hatching",1,332
3649,12,"B12.S3xD3",805,808,"hatching",1,332
3650,12,"B12.S3xD3",805,808,"hatching",1,332
3651,12,"B12.S3xD3",805,808,"hatching",1,332
3652,12,"B12.S3xD3",805,808,"hatching",1,332
3653,12,"B12.S3xD3",805,808,"hatching",1,332
8557,12,"B12.S3xD3",805,808,"settling",1,333
8558,12,"B12.S3xD3",805,808,"settling",1,333
8559,12,"B12.S3xD3",805,808,"settling",1,333
8560,12,"B12.S3xD3",805,808,"settling",1,333
8561,12,"B12.S3xD3",805,808,"settling",1,333
8562,12,"B12.S3xD3",805,808,"settling",1,333
8563,12,"B12.S3xD3",805,808,"settling",1,333
8564,12,"B12.S3xD3",805,808,"settling",1,333
8565,12,"B12.S3xD3",805,808,"settling",1,333
8566,12,"B12.S3xD3",805,808,"settling",0,333
8567,12,"B12.S3xD3",805,808,"settling",0,333
8568,12,"B12.S3xD3",805,808,"settling",0,333
8569,12,"B12.S3xD3",805,808,"settling",0,333
8570,12,"B12.S3xD3",805,808,"settling",0,333
8571,12,"B12.S3xD3",805,808,"settling",0,333
8572,12,"B12.S3xD3",805,808,"settling",0,333
8573,12,"B12.S3xD3",805,808,"settling",0,333
8574,12,"B12.S3xD3",805,808,"settling",0,333
8575,12,"B12.S3xD3",805,808,"settling",0,333
8576,12,"B12.S3xD3",805,808,"settling",0,333
8577,12,"B12.S3xD3",805,808,"settling",1,334
8578,12,"B12.S3xD3",805,808,"settling",1,334
8579,12,"B12.S3xD3",805,808,"settling",1,334
8580,12,"B12.S3xD3",805,808,"settling",1,334
8581,12,"B12.S3xD3",805,808,"settling",1,334
8582,12,"B12.S3xD3",805,808,"settling",1,334
8583,12,"B12.S3xD3",805,808,"settling",1,334
8584,12,"B12.S3xD3",805,808,"settling",0,334
8585,12,"B12.S3xD3",805,808,"settling",0,334
8586,12,"B12.S3xD3",805,808,"settling",0,334
8587,12,"B12.S3xD3",805,808,"settling",0,334
8588,12,"B12.S3xD3",805,808,"settling",0,334
8589,12,"B12.S3xD3",805,808,"settling",0,334
8590,12,"B12.S3xD3",805,808,"settling",0,334
8591,12,"B12.S3xD3",805,808,"settling",0,334
8592,12,"B12.S3xD3",805,808,"settling",0,334
8593,12,"B12.S3xD3",805,808,"settling",0,334
8594,12,"B12.S3xD3",805,808,"settling",0,334
8595,12,"B12.S3xD3",805,808,"settling",1,335
8596,12,"B12.S3xD3",805,808,"settling",1,335
8597,12,"B12.S3xD3",805,808,"settling",1,335
8598,12,"B12.S3xD3",805,808,"settling",1,335
8599,12,"B12.S3xD3",805,808,"settling",1,335
8600,12,"B12.S3xD3",805,808,"settling",1,335
8601,12,"B12.S3xD3",805,808,"settling",1,335
8602,12,"B12.S3xD3",805,808,"settling",1,335
8603,12,"B12.S3xD3",805,808,"settling",1,335
8604,12,"B12.S3xD3",805,808,"settling",1,335
8605,12,"B12.S3xD3",805,808,"settling",1,335
8606,12,"B12.S3xD3",805,808,"settling",1,335
8607,12,"B12.S3xD3",805,808,"settling",1,335
8608,12,"B12.S3xD3",805,808,"settling",1,335
8609,12,"B12.S3xD3",805,808,"settling",0,335
8610,12,"B12.S3xD3",805,808,"settling",0,335
8611,12,"B12.S3xD3",805,808,"settling",0,335
8612,12,"B12.S3xD3",805,808,"settling",0,335
8613,12,"B12.S3xD3",805,808,"settling",0,335
809,13,"B13.S1xD1",1241,1244,"h.length",220.96,NA
809,13,"B13.S1xD1",1241,1244,"n.length",462.41,NA
810,13,"B13.S1xD1",1241,1244,"h.length",203.66,NA
810,13,"B13.S1xD1",1241,1244,"n.length",462.75,NA
811,13,"B13.S1xD1",1241,1244,"h.length",209.33,NA
811,13,"B13.S1xD1",1241,1244,"n.length",493.9,NA
812,13,"B13.S1xD1",1241,1244,"h.length",215.93,NA
812,13,"B13.S1xD1",1241,1244,"n.length",466.04,NA
813,13,"B13.S1xD1",1241,1244,"h.length",213.93,NA
813,13,"B13.S1xD1",1241,1244,"n.length",459.9,NA
814,13,"B13.S1xD1",1241,1244,"h.length",205.68,NA
814,13,"B13.S1xD1",1241,1244,"n.length",465.33,NA
815,13,"B13.S1xD1",1241,1244,"h.length",224.13,NA
815,13,"B13.S1xD1",1241,1244,"n.length",470.92,NA
816,13,"B13.S1xD1",1241,1244,"h.length",217.36,NA
816,13,"B13.S1xD1",1241,1244,"n.length",338.93,NA
817,13,"B13.S1xD1",1241,1244,"h.length",221.83,NA
817,13,"B13.S1xD1",1241,1244,"n.length",492.27,NA
818,13,"B13.S1xD1",1241,1244,"h.length",212.98,NA
818,13,"B13.S1xD1",1241,1244,"n.length",418.61,NA
819,13,"B13.S1xD1",1241,1244,"h.length",205.16,NA
819,13,"B13.S1xD1",1241,1244,"n.length",454.96,NA
820,13,"B13.S1xD1",1241,1244,"h.length",209.77,NA
820,13,"B13.S1xD1",1241,1244,"n.length",440.13,NA
3654,13,"B13.S1xD1",1241,1244,"hatching",1,336
3655,13,"B13.S1xD1",1241,1244,"hatching",1,336
3656,13,"B13.S1xD1",1241,1244,"hatching",1,336
3657,13,"B13.S1xD1",1241,1244,"hatching",1,336
3658,13,"B13.S1xD1",1241,1244,"hatching",1,336
3659,13,"B13.S1xD1",1241,1244,"hatching",1,336
3660,13,"B13.S1xD1",1241,1244,"hatching",1,336
3661,13,"B13.S1xD1",1241,1244,"hatching",1,336
3662,13,"B13.S1xD1",1241,1244,"hatching",1,336
3663,13,"B13.S1xD1",1241,1244,"hatching",1,336
3664,13,"B13.S1xD1",1241,1244,"hatching",1,336
3665,13,"B13.S1xD1",1241,1244,"hatching",1,336
3666,13,"B13.S1xD1",1241,1244,"hatching",1,336
3667,13,"B13.S1xD1",1241,1244,"hatching",1,336
3668,13,"B13.S1xD1",1241,1244,"hatching",1,336
3669,13,"B13.S1xD1",1241,1244,"hatching",0,336
3670,13,"B13.S1xD1",1241,1244,"hatching",0,336
3671,13,"B13.S1xD1",1241,1244,"hatching",0,336
3672,13,"B13.S1xD1",1241,1244,"hatching",1,337
3673,13,"B13.S1xD1",1241,1244,"hatching",1,337
3674,13,"B13.S1xD1",1241,1244,"hatching",1,337
3675,13,"B13.S1xD1",1241,1244,"hatching",1,337
3676,13,"B13.S1xD1",1241,1244,"hatching",1,337
3677,13,"B13.S1xD1",1241,1244,"hatching",1,337
3678,13,"B13.S1xD1",1241,1244,"hatching",1,337
3679,13,"B13.S1xD1",1241,1244,"hatching",1,337
3680,13,"B13.S1xD1",1241,1244,"hatching",1,337
3681,13,"B13.S1xD1",1241,1244,"hatching",1,337
3682,13,"B13.S1xD1",1241,1244,"hatching",1,337
3683,13,"B13.S1xD1",1241,1244,"hatching",1,337
3684,13,"B13.S1xD1",1241,1244,"hatching",1,337
3685,13,"B13.S1xD1",1241,1244,"hatching",1,337
3686,13,"B13.S1xD1",1241,1244,"hatching",1,337
3687,13,"B13.S1xD1",1241,1244,"hatching",0,337
3688,13,"B13.S1xD1",1241,1244,"hatching",0,337
3689,13,"B13.S1xD1",1241,1244,"hatching",0,337
3690,13,"B13.S1xD1",1241,1244,"hatching",0,337
3691,13,"B13.S1xD1",1241,1244,"hatching",0,337
3692,13,"B13.S1xD1",1241,1244,"hatching",0,337
3693,13,"B13.S1xD1",1241,1244,"hatching",0,337
3694,13,"B13.S1xD1",1241,1244,"hatching",1,338
3695,13,"B13.S1xD1",1241,1244,"hatching",1,338
3696,13,"B13.S1xD1",1241,1244,"hatching",1,338
3697,13,"B13.S1xD1",1241,1244,"hatching",1,338
3698,13,"B13.S1xD1",1241,1244,"hatching",1,338
3699,13,"B13.S1xD1",1241,1244,"hatching",1,338
3700,13,"B13.S1xD1",1241,1244,"hatching",1,338
3701,13,"B13.S1xD1",1241,1244,"hatching",1,338
3702,13,"B13.S1xD1",1241,1244,"hatching",1,338
3703,13,"B13.S1xD1",1241,1244,"hatching",1,338
3704,13,"B13.S1xD1",1241,1244,"hatching",1,338
3705,13,"B13.S1xD1",1241,1244,"hatching",1,338
3706,13,"B13.S1xD1",1241,1244,"hatching",1,338
3707,13,"B13.S1xD1",1241,1244,"hatching",1,338
3708,13,"B13.S1xD1",1241,1244,"hatching",1,338
3709,13,"B13.S1xD1",1241,1244,"hatching",1,338
3710,13,"B13.S1xD1",1241,1244,"hatching",0,338
3711,13,"B13.S1xD1",1241,1244,"hatching",0,338
3712,13,"B13.S1xD1",1241,1244,"hatching",0,338
821,13,"B13.S1xD2",1241,1245,"h.length",204.21,NA
821,13,"B13.S1xD2",1241,1245,"n.length",443.49,NA
822,13,"B13.S1xD2",1241,1245,"h.length",177.35,NA
822,13,"B13.S1xD2",1241,1245,"n.length",431.48,NA
823,13,"B13.S1xD2",1241,1245,"h.length",208.78,NA
823,13,"B13.S1xD2",1241,1245,"n.length",459.59,NA
824,13,"B13.S1xD2",1241,1245,"h.length",208.51,NA
824,13,"B13.S1xD2",1241,1245,"n.length",479.76,NA
825,13,"B13.S1xD2",1241,1245,"h.length",217.03,NA
825,13,"B13.S1xD2",1241,1245,"n.length",484.61,NA
826,13,"B13.S1xD2",1241,1245,"h.length",197.5,NA
826,13,"B13.S1xD2",1241,1245,"n.length",448.85,NA
827,13,"B13.S1xD2",1241,1245,"h.length",206.69,NA
827,13,"B13.S1xD2",1241,1245,"n.length",459.4,NA
828,13,"B13.S1xD2",1241,1245,"h.length",199.01,NA
828,13,"B13.S1xD2",1241,1245,"n.length",447.4,NA
829,13,"B13.S1xD2",1241,1245,"h.length",216.51,NA
829,13,"B13.S1xD2",1241,1245,"n.length",477.45,NA
830,13,"B13.S1xD2",1241,1245,"h.length",225.89,NA
830,13,"B13.S1xD2",1241,1245,"n.length",461.35,NA
831,13,"B13.S1xD2",1241,1245,"h.length",211.91,NA
831,13,"B13.S1xD2",1241,1245,"n.length",481.57,NA
832,13,"B13.S1xD2",1241,1245,"h.length",217.55,NA
832,13,"B13.S1xD2",1241,1245,"n.length",467.01,NA
3713,13,"B13.S1xD2",1241,1245,"hatching",1,342
3714,13,"B13.S1xD2",1241,1245,"hatching",1,342
3715,13,"B13.S1xD2",1241,1245,"hatching",1,342
3716,13,"B13.S1xD2",1241,1245,"hatching",1,342
3717,13,"B13.S1xD2",1241,1245,"hatching",1,342
3718,13,"B13.S1xD2",1241,1245,"hatching",1,342
3719,13,"B13.S1xD2",1241,1245,"hatching",1,342
3720,13,"B13.S1xD2",1241,1245,"hatching",1,342
3721,13,"B13.S1xD2",1241,1245,"hatching",1,342
3722,13,"B13.S1xD2",1241,1245,"hatching",1,342
3723,13,"B13.S1xD2",1241,1245,"hatching",1,342
3724,13,"B13.S1xD2",1241,1245,"hatching",1,342
3725,13,"B13.S1xD2",1241,1245,"hatching",1,342
3726,13,"B13.S1xD2",1241,1245,"hatching",1,342
3727,13,"B13.S1xD2",1241,1245,"hatching",1,342
3728,13,"B13.S1xD2",1241,1245,"hatching",1,342
3729,13,"B13.S1xD2",1241,1245,"hatching",0,342
3730,13,"B13.S1xD2",1241,1245,"hatching",0,342
3731,13,"B13.S1xD2",1241,1245,"hatching",1,343
3732,13,"B13.S1xD2",1241,1245,"hatching",1,343
3733,13,"B13.S1xD2",1241,1245,"hatching",1,343
3734,13,"B13.S1xD2",1241,1245,"hatching",1,343
3735,13,"B13.S1xD2",1241,1245,"hatching",1,343
3736,13,"B13.S1xD2",1241,1245,"hatching",1,343
3737,13,"B13.S1xD2",1241,1245,"hatching",1,343
3738,13,"B13.S1xD2",1241,1245,"hatching",1,343
3739,13,"B13.S1xD2",1241,1245,"hatching",1,343
3740,13,"B13.S1xD2",1241,1245,"hatching",1,343
3741,13,"B13.S1xD2",1241,1245,"hatching",1,343
3742,13,"B13.S1xD2",1241,1245,"hatching",1,343
3743,13,"B13.S1xD2",1241,1245,"hatching",1,343
3744,13,"B13.S1xD2",1241,1245,"hatching",1,343
3745,13,"B13.S1xD2",1241,1245,"hatching",1,343
3746,13,"B13.S1xD2",1241,1245,"hatching",1,343
3747,13,"B13.S1xD2",1241,1245,"hatching",0,343
3748,13,"B13.S1xD2",1241,1245,"hatching",1,344
3749,13,"B13.S1xD2",1241,1245,"hatching",1,344
3750,13,"B13.S1xD2",1241,1245,"hatching",1,344
3751,13,"B13.S1xD2",1241,1245,"hatching",1,344
3752,13,"B13.S1xD2",1241,1245,"hatching",1,344
3753,13,"B13.S1xD2",1241,1245,"hatching",1,344
3754,13,"B13.S1xD2",1241,1245,"hatching",1,344
3755,13,"B13.S1xD2",1241,1245,"hatching",1,344
3756,13,"B13.S1xD2",1241,1245,"hatching",1,344
3757,13,"B13.S1xD2",1241,1245,"hatching",1,344
3758,13,"B13.S1xD2",1241,1245,"hatching",1,344
3759,13,"B13.S1xD2",1241,1245,"hatching",1,344
3760,13,"B13.S1xD2",1241,1245,"hatching",1,344
3761,13,"B13.S1xD2",1241,1245,"hatching",1,344
3762,13,"B13.S1xD2",1241,1245,"hatching",0,344
3763,13,"B13.S1xD2",1241,1245,"hatching",0,344
833,13,"B13.S1xD3",1241,1246,"h.length",196.89,NA
833,13,"B13.S1xD3",1241,1246,"n.length",484.69,NA
834,13,"B13.S1xD3",1241,1246,"h.length",197.88,NA
834,13,"B13.S1xD3",1241,1246,"n.length",461.04,NA
835,13,"B13.S1xD3",1241,1246,"h.length",202.63,NA
835,13,"B13.S1xD3",1241,1246,"n.length",476.14,NA
836,13,"B13.S1xD3",1241,1246,"h.length",197.11,NA
836,13,"B13.S1xD3",1241,1246,"n.length",459.12,NA
837,13,"B13.S1xD3",1241,1246,"h.length",188.84,NA
837,13,"B13.S1xD3",1241,1246,"n.length",462.82,NA
838,13,"B13.S1xD3",1241,1246,"h.length",200.06,NA
